#DataThief /home/joe/research/reactor_spectra/sens_spectra_final/working_dir/spectra/ricochet_cevns_spectra/results/bump/fit_bump/daya_bay_bump_ratio_plot_modified (another copy).png Friday 15-May-2020 8:10:11 PM
5.9888, 1.0362
5.9989, 1.0344
6.0091, 1.0344
6.0192, 1.0325
6.0294, 1.0307
6.0395, 1.0307
6.0497, 1.0289
6.0598, 1.0289
6.0699, 1.027
6.0801, 1.0252
6.0902, 1.0252
6.1004, 1.0233
6.1105, 1.0233
6.1207, 1.0215
6.1308, 1.0197
6.1409, 1.0197
6.1511, 1.0178
6.1612, 1.016
6.1714, 1.016
6.1815, 1.0141
6.1917, 1.0141
6.2018, 1.0123
6.212, 1.0105
6.2221, 1.0086
6.2322, 1.0086
6.2424, 1.0068
6.2525, 1.005
6.2627, 1.0031
6.2729, 1.0013
6.283, 1.0013
6.2931, 0.9994
6.3033, 0.9976
6.3134, 0.9958
6.3235, 0.9958
6.3336, 0.9939
6.3439, 0.9921
6.354, 0.9903
6.3642, 0.9884
6.3743, 0.9884
6.3845, 0.9866
6.3946, 0.9847
6.4048, 0.9828
6.4149, 0.9811
6.4251, 0.9811
6.4352, 0.9792
6.4454, 0.9774
6.4555, 0.9774
6.4555, 0.9755
6.4656, 0.9755
6.4758, 0.9737
6.4859, 0.9737
6.4961, 0.9719
6.5062, 0.9719
6.5163, 0.9719
6.5265, 0.9719
6.5366, 0.9719
6.5467, 0.9719
6.5569, 0.9719
6.567, 0.9719
6.5771, 0.9719
6.5873, 0.9719
6.5974, 0.9719
6.6075, 0.9719
6.6176, 0.9719
6.6277, 0.9737
6.6379, 0.9737
6.648, 0.9737
6.6581, 0.9737
6.6683, 0.9737
6.6784, 0.9737
6.6885, 0.9737
6.6987, 0.9737
6.7088, 0.9737
6.7189, 0.9756
6.729, 0.9756
6.7391, 0.9756
6.7492, 0.9756
6.7593, 0.9756
6.7694, 0.9756
6.7795, 0.9774
6.7898, 0.9774
6.7999, 0.9792
6.81, 0.9792
6.8201, 0.9811
6.8302, 0.9811
6.8404, 0.9811
6.8505, 0.9828
6.8606, 0.9828
6.8707, 0.9848
6.8809, 0.9848
6.891, 0.9848
6.9011, 0.9866
6.9112, 0.9866
6.9213, 0.9884
6.9315, 0.9884
6.9416, 0.9903
6.9517, 0.9903
6.9618, 0.9903
6.9719, 0.9921
6.9821, 0.9921
6.9922, 0.994
7.0023, 0.994
7.0124, 0.994
7.0225, 0.9958
7.0327, 0.9958
7.0428, 0.9976
7.0529, 0.9976
7.063, 0.9995
7.0731, 0.9995
7.0833, 0.9995
7.0934, 1.0013
7.1035, 1.0013
7.1136, 1.0032
7.1237, 1.0032
7.1339, 1.0032
7.144, 1.005
7.1541, 1.005
7.1642, 1.0068
7.1743, 1.0068
7.1844, 1.0087
7.1945, 1.0087
7.2046, 1.0087
7.2147, 1.0105
7.2248, 1.0105
7.2349, 1.0124
7.2452, 1.0124
7.2553, 1.0124
7.2654, 1.0142
7.2755, 1.0142
7.2856, 1.0161
7.2958, 1.0161
7.3059, 1.0179
7.316, 1.0179
7.3261, 1.0179
7.3362, 1.0197
7.3464, 1.0197
7.3565, 1.0216
7.3666, 1.0216
7.3767, 1.0216
7.3869, 1.0234
7.397, 1.0234
7.4071, 1.0234
7.4172, 1.0234
7.4172, 1.0253
7.4273, 1.0271
7.4375, 1.0271
7.4476, 1.0253
